bug,degree,in_degree,out_degree,betweenness,pagerank,average_neighbor_degree,clustering,square_clustering,closeness_centrality,degree_centrality,out_degree_centrality,in_degree_centrality,betweenness_centrality,load_centrality,number_of_cliques,core_number,number_ancestors,number_descendants,eccentricity,ripple_degree,Size,Ties,Pairs,Densit,nWeakC,pWeakC,2StepR,2StepP,ReachE,Broker,nBroke,nClose,EgoBet,nEgoBe
1,191,123,68,1.32E-05,0.002260484,104.6323529,0.917322372,0.108749361,0.233950308,0.299373041,0.106583072,0.192789969,1.32E-05,1.30E-05,162,132,301,493,494,494,127,8939,16002,55.86,1,0.79,316,49.53,1.54,3531.5,0.44,8939,0,0
0,11,0,11,0,0.00058708,8.272727273,0.2,0.050730748,0,0.017241379,0.017241379,0,0,0,9,8,0,498,499,499,286,23000,81510,28.22,1,0.35,459,71.94,1.11,29255,0.72,23000,152.29,0
1,191,123,68,1.32E-05,0.002260484,104.6323529,0.917322372,0.108749361,0.233950308,0.299373041,0.106583072,0.192789969,1.32E-05,1.30E-05,162,132,301,493,494,494,10,47,90,52.22,1,10,352,55.17,32.44,21.5,0.48,47,0,0
0,31,7,24,0.002795084,0.00109258,36.5,0.47826087,0.01477077,0.011879228,0.048589342,0.037617555,0.010971787,0.002795084,0.002649951,15,15,12,508,509,509,252,15518,63252,24.53,1,0.4,342,53.61,1.02,23867,0.75,15518,0,0
0,3,1,2,0,0.000594092,0,0.666666667,0.004489796,0.11185679,0.004702194,0.003134796,0.001567398,0,0,2,3,302,2,3,3,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
1,4,4,0,0,0.000626895,0,0.833333333,0.850568489,0.167001143,0.006269592,0,0.006269592,0,0,2,4,302,0,1,1,5,4,20,20,2,40,376,58.93,66.67,8,0.8,4,3.5,17
0,24,1,23,0.000918638,0.000668617,39.52173913,0.427536232,0.013893403,0.107908691,0.037617555,0.036050157,0.001567398,0.000918638,0.000925242,16,14,301,493,494,494,174,15582,30102,51.76,1,0.57,459,71.94,1.43,7260,0.48,15582,32.37,0
0,20,20,0,0,0.001641594,0,0.9,0.121412714,0.121558655,0.031347962,0,0.031347962,0,0,3,19,302,0,1,1,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
0,311,57,254,0.00037482,0.000896119,62.45669291,0.462947648,0.039158303,0.211321186,0.487460815,0.398119122,0.089341693,0.00037482,0.000414439,5200,132,301,493,494,494,2,0,2,0,2,100,12,1.88,100,1,1,0,1,50
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,1,0,0,-1,1,100,264,41.38,100,0,-1,0,0,-1
1,168,117,51,1.38E-05,0.002609596,76.56862745,0.905061631,0.104899991,0.231660419,0.263322884,0.079937304,0.18338558,1.38E-05,1.36E-05,102,132,301,493,494,494,1,0,0,-1,1,100,36,5.64,100,0,-1,0,0,-1
0,5,0,5,0,0.00058708,6.4,0.3,0.121436114,0,0.007836991,0.007836991,0,0,0,4,5,0,495,496,496,27,158,702,22.51,4,14.81,415,65.05,24.57,272,0.77,158,0,0
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,124,8763,15252,57.45,1,0.81,458,71.79,1.76,3244.5,0.43,8763,3.57,0
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,290,22069,83810,26.33,2,0.69,462,72.41,1.13,30870.5,0.74,22069,3338.11,3
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,2,1,2,50,1,50,30,4.7,88.24,0.5,0.5,1,0,0
0,7,0,7,0,0.00058708,6.285714286,0.476190476,0.052301255,0,0.010971787,0.010971787,0,0,0,5,6,0,494,495,495,131,10373,17030,60.91,1,0.76,458,71.79,1.69,3328.5,0.39,10373,2.94,0
1,191,123,68,1.32E-05,0.002260484,104.6323529,0.917322372,0.108749361,0.233950308,0.299373041,0.106583072,0.192789969,1.32E-05,1.30E-05,162,132,301,493,494,494,11,12,110,10.91,4,36.36,100,15.67,37.45,49,0.89,12,0,0
1,352,87,265,0.005163607,0.001283481,59.36981132,0.434024526,0.036880634,0.220852002,0.551724138,0.415360502,0.136363636,0.005163607,0.004871455,5122,132,301,493,494,494,131,10373,17030,60.91,1,0.76,458,71.79,1.69,3328.5,0.39,10373,2.94,0
1,95,83,12,9.51E-05,0.001130221,139.1666667,0.830526597,0.212332455,0.21948661,0.148902821,0.018808777,0.130094044,9.51E-05,0.000107144,48,95,301,493,494,494,2,0,2,0,2,100,258,40.44,69.17,1,1,0,0,0
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,167,15051,27722,54.29,1,0.6,458,71.79,1.46,6335.5,0.46,15051,16.47,0
0,1,1,0,0,0.000947922,0,0,0,0.091423922,0.001567398,0,0.001567398,0,0,1,1,303,0,1,1,33,727,1056,68.84,1,3.03,381,59.72,22.23,164.5,0.31,727,6.7,0
0,13,0,13,0,0.00058708,129.8461538,0.615384615,0.013834588,0,0.020376176,0.020376176,0,0,0,4,13,0,499,500,500,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
0,149,4,145,0.003309366,0.000866763,34.28965517,0.226260367,0.055470545,0.166091037,0.23354232,0.227272727,0.006269592,0.003309366,0.003674405,235,83,301,493,494,494,3,2,6,33.33,1,33.33,41,6.43,57.75,2,0.67,2,0,0
1,3,2,1,0,0.004169558,1,1,1,0.15163462,0.004702194,0.001567398,0.003134796,0,0,1,3,303,1,2,2,65,403,4160,9.69,1,1.54,525,82.29,11.96,1878.5,0.9,403,407.2,9
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,9,22,72,30.56,1,11.11,324,50.78,34.03,25,0.69,22,3.2,4
0,3,1,2,0,0.000590737,161.5,1,0.001569859,0.076348299,0.004702194,0.003134796,0.001567398,0,0,1,3,301,493,494,494,2,1,2,50,1,50,269,42.16,97.82,0.5,0.5,1,0,0
0,10,10,0,0,0.001087685,0,0.244444444,0.006289681,0.167982348,0.015673981,0,0.015673981,0,0,8,8,302,0,1,1,118,595,13806,4.31,2,1.69,323,50.63,2.92,6605.5,0.96,595,46.6,0
1,168,117,51,1.38E-05,0.002609596,76.56862745,0.905061631,0.104899991,0.231660419,0.263322884,0.079937304,0.18338558,1.38E-05,1.36E-05,102,132,301,493,494,494,15,87,210,41.43,1,6.67,412,64.58,25.32,61.5,0.59,87,0,0
0,3,0,3,0,0.00058708,220.6666667,1,0.168138897,0,0.004702194,0.004702194,0,0,0,1,3,0,494,495,495,3,2,6,33.33,1,33.33,68,10.66,65.38,2,0.67,2,0,0
0,3,3,0,0,0.000620039,0,1,1,0.157610781,0.004702194,0,0.004702194,0,0,1,3,302,0,1,1,131,10373,17030,60.91,1,0.76,458,71.79,1.69,3328.5,0.39,10373,2.94,0
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,11,43,110,39.09,2,18.18,220,34.48,67.28,33.5,0.61,43,5.5,5
0,54,22,32,0.000756745,0.001664622,22.59375,0.836507937,0.155331834,0.12127057,0.084639498,0.05015674,0.034482759,0.000756745,0.000756856,13,41,301,493,494,494,124,8763,15252,57.45,1,0.81,458,71.79,1.76,3244.5,0.43,8763,3.57,0
1,1,1,0,0,0.001086196,0,0,0,0.001567398,0.001567398,0,0.001567398,0,0,1,1,1,0,1,1,36,774,1260,61.43,1,2.78,381,59.72,21.44,243,0.39,774,8.35,0
1,2,1,1,2.46E-06,0.000625473,0,0,0,0.001567398,0.003134796,0.001567398,0.001567398,2.46E-06,2.46E-06,2,2,1,1,2,2,131,10373,17030,60.91,1,0.76,458,71.79,1.69,3328.5,0.39,10373,2.94,0
0,16,2,14,0.000387543,0.00084984,11.07142857,0.868131868,0.720692368,0.088077719,0.02507837,0.021943574,0.003134796,0.000387543,0.000387543,2,14,316,27,28,28,35,762,1190,64.03,1,2.86,381,59.72,21.7,214,0.36,762,6.35,0
0,6,4,2,0,0.003662651,7,1,1,0.091870008,0.009404389,0.003134796,0.006269592,0,0,1,6,324,7,8,8,131,10373,17030,60.91,1,0.76,458,71.79,1.69,3328.5,0.39,10373,2.94,0
1,351,123,228,0.001781936,0.002280246,48.63157895,0.479288274,0.039641114,0.233950308,0.55015674,0.357366771,0.192789969,0.001781936,0.001780407,2739,132,301,493,494,494,3,5,6,83.33,1,33.33,3,0.47,33.33,0.5,0.17,5,0,0
0,2,1,1,2.46E-06,0.000625473,0,0,0,0.001567398,0.003134796,0.001567398,0.001567398,2.46E-06,2.46E-06,2,2,1,1,2,2,1,0,0,-1,1,100,300,47.02,100,0,-1,0,0,-1
1,191,123,68,1.32E-05,0.002260484,104.6323529,0.917322372,0.108749361,0.233950308,0.299373041,0.106583072,0.192789969,1.32E-05,1.30E-05,162,132,301,493,494,494,19,89,342,26.02,4,21.05,426,66.77,28.63,126.5,0.74,89,0,0
0,21,7,14,6.17E-05,0.001066516,11.14285714,0.67032967,0.095741758,0.011879228,0.032915361,0.021943574,0.010971787,6.17E-05,5.37E-05,6,15,12,508,509,509,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
1,128,1,127,0,0.000605137,99.67716535,0.723409574,0.240263833,0.165703427,0.200626959,0.199059561,0.001567398,0,0,9,120,301,493,494,494,12,67,132,50.76,2,16.67,381,59.72,36.56,32.5,0.49,67,8,6
0,81,81,0,0,0.001013429,0,0.562654321,0.251385309,0.223826826,0.126959248,0,0.126959248,0,0,63,81,307,0,1,1,3,2,6,33.33,1,33.33,194,30.41,94.17,2,0.67,2,0,0
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,8,24,56,42.86,2,25,72,11.29,41.14,16,0.57,24,3,5
0,13,0,13,0,0.00058708,68.53846154,0.307692308,0.00787351,0,0.020376176,0.020376176,0,0,0,8,8,0,497,498,498,8,8,56,14.29,4,50,345,54.08,60.1,24,0.86,8,0,0
1,168,117,51,1.38E-05,0.002609596,76.56862745,0.905061631,0.104899991,0.231660419,0.263322884,0.079937304,0.18338558,1.38E-05,1.36E-05,102,132,301,493,494,494,14,37,182,20.33,4,28.57,348,54.55,39.19,72.5,0.8,37,0,0
1,111,86,25,0.001451727,0.001215715,104.32,0.675736961,0.152817587,0.220509064,0.173981191,0.039184953,0.134796238,0.001451727,0.001537041,72,100,301,493,494,494,14,136,182,74.73,1,7.14,43,6.74,19.63,23,0.25,136,0.4,0
1,191,123,68,1.32E-05,0.002260484,104.6323529,0.917322372,0.108749361,0.233950308,0.299373041,0.106583072,0.192789969,1.32E-05,1.30E-05,162,132,301,493,494,494,5,7,20,35,1,20,10,1.57,41.67,6.5,0.65,7,0.5,2
0,1,1,0,0,0.000588985,0,0,0,0.001567398,0.001567398,0,0.001567398,0,0,1,1,1,0,1,1,2,0,2,0,2,100,270,42.32,67.84,1,1,0,0,0
1,168,117,51,1.38E-05,0.002609596,76.56862745,0.905061631,0.104899991,0.231660419,0.263322884,0.079937304,0.18338558,1.38E-05,1.36E-05,102,132,301,493,494,494,131,10373,17030,60.91,1,0.76,458,71.79,1.69,3328.5,0.39,10373,2.94,0
1,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,5,12,20,60,1,20,306,47.96,38.3,4,0.4,12,1.5,7
0,3,0,3,0,0.00058708,4.666666667,0.666666667,0.094555874,0,0.004702194,0.004702194,0,0,0,2,3,0,134,135,135,22,111,462,24.03,1,4.55,424,66.46,26.63,175.5,0.76,111,52.75,11
0,1,1,0,0,0.000836638,0,0,0,0.001567398,0.001567398,0,0.001567398,0,0,1,1,1,0,1,1,259,15663,66822,23.44,2,0.77,343,53.76,1.01,25579.5,0.77,15663,0,0
0,10,9,1,2.46E-05,0.004570722,1,0,0.03167965,0.014588859,0.015673981,0.001567398,0.014106583,2.46E-05,2.46E-05,9,7,11,1,2,2,131,10373,17030,60.91,1,0.76,458,71.79,1.69,3328.5,0.39,10373,2.94,0
0,22,22,0,0,0.001458948,0,0.493506494,0.01270818,0.130476669,0.034482759,0,0.034482759,0,0,11,17,309,0,1,1,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
1,168,117,51,1.38E-05,0.002609596,76.56862745,0.905061631,0.104899991,0.231660419,0.263322884,0.079937304,0.18338558,1.38E-05,1.36E-05,102,132,301,493,494,494,99,4249,9702,43.8,1,1.01,466,73.04,2.14,2726.5,0.56,4249,194.75,2
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,81,2389,6480,36.87,2,2.47,467,73.2,2.35,2045.5,0.63,2389,0,0
0,20,20,0,0,0.002402361,0,0.378947368,0.009299587,0.15250221,0.031347962,0,0.031347962,0,0,11,15,308,0,1,1,81,2389,6480,36.87,2,2.47,467,73.2,2.35,2045.5,0.63,2389,0,0
1,168,117,51,1.38E-05,0.002609596,76.56862745,0.905061631,0.104899991,0.231660419,0.263322884,0.079937304,0.18338558,1.38E-05,1.36E-05,102,132,301,493,494,494,19,91,342,26.61,1,5.26,390,61.13,21.14,125.5,0.73,91,14.1,4
0,2,2,0,0,0.003162155,0,1,0.058823529,0.172936259,0.003134796,0,0.003134796,0,0,1,2,331,0,1,1,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
0,11,5,6,4.31E-06,0.001408459,3.5,0.785714286,0.103367267,0.096001886,0.017241379,0.009404389,0.007836991,4.31E-06,4.31E-06,6,10,310,12,13,13,2,1,2,50,1,50,81,12.7,96.43,0.5,0.5,1,0,0
1,141,124,17,1.32E-05,0.00228875,141.4117647,0.916159809,0.109293831,0.234336365,0.221003135,0.026645768,0.194357367,1.32E-05,1.30E-05,81,132,301,493,494,494,61,579,3660,15.82,1,1.64,526,82.45,7.94,1540.5,0.84,579,153.18,4
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,4,6,12,50,1,25,88,13.79,50.57,3,0.5,6,0,0
1,200,72,128,0.000177161,0.001026303,99.921875,0.79368965,0.073813297,0.215817381,0.313479624,0.200626959,0.112852665,0.000177161,0.00017439,221,132,301,493,494,494,42,798,1722,46.34,1,2.38,390,61.13,20.56,462,0.54,798,164.35,9
0,2,1,1,0,0.000592219,263,0,0,0.002089864,0.003134796,0.001567398,0.001567398,0,0,1,2,2,499,500,500,8,29,56,51.79,1,12.5,40,6.27,52.63,13.5,0.48,29,0,0
0,4,4,0,0,0.000700382,0,1,0.023836008,0.115200071,0.006269592,0,0.006269592,0,0,1,4,306,0,1,1,6,17,30,56.67,1,16.67,24,3.76,36.92,6.5,0.43,17,3,10
0,6,4,2,0,0.003662651,7,1,1,0.091870008,0.009404389,0.003134796,0.006269592,0,0,1,6,324,7,8,8,283,21993,79806,27.56,1,0.35,460,72.1,1.13,28906.5,0.72,21993,142.9,0
0,4,4,0,0,0.000597272,0,0,0.997319035,0.007053292,0.006269592,0,0.006269592,0,0,4,4,6,0,1,1,6,16,30,53.33,2,33.33,278,43.57,29.11,7,0.47,16,0,0
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,68,1903,4556,41.77,1,1.47,460,72.1,2.75,1326.5,0.58,1903,22.36,0
0,8,8,0,0,0.003962495,0,0.75,0.127811861,0.174695529,0.012539185,0,0.012539185,0,0,3,7,331,0,1,1,5,6,20,30,2,40,297,46.55,24.36,7,0.7,6,0,0
0,14,0,14,0,0.00058708,54.92857143,0.285714286,0.008177671,0,0.021943574,0.021943574,0,0,0,9,8,0,499,500,500,99,4248,9702,43.78,1,1.01,466,73.04,2.14,2727,0.56,4248,194.84,2
0,9,1,8,4.14E-06,0.000590645,79.625,0.472222222,0.019219291,0.001567398,0.014106583,0.012539185,0.001567398,4.14E-06,4.31E-06,5,9,1,494,495,495,175,15760,30450,51.76,1,0.57,484,75.86,1.5,7345,0.48,15760,18.1,0
0,53,22,31,1.61E-05,0.001663233,23.35483871,0.885714286,0.154398331,0.12127057,0.0830721,0.048589342,0.034482759,1.61E-05,1.62E-05,12,41,301,493,494,494,130,10282,16770,61.31,1,0.77,458,71.79,1.7,3244,0.39,10282,2.99,0
0,81,81,0,0,0.001013429,0,0.562654321,0.251385309,0.223826826,0.126959248,0,0.126959248,0,0,63,81,307,0,1,1,284,21997,80372,27.37,1,0.35,461,72.26,1.14,29187.5,0.73,21997,102.34,0
0,12,8,4,0.000740837,0.000735228,197.25,1,0.219845421,0.169460426,0.018808777,0.006269592,0.012539185,0.000740837,0.000755248,1,12,301,493,494,494,5,11,20,55,2,40,308,48.28,38.5,4.5,0.45,11,0,0
0,17,14,3,0.000853826,0.004497797,8.333333333,0.752380952,0.726984127,0.088726818,0.026645768,0.004702194,0.021943574,0.000853826,0.000853826,3,14,316,27,28,28,32,704,992,70.97,1,3.13,381,59.72,22.56,144,0.29,704,1.04,0
1,168,117,51,1.38E-05,0.002609596,76.56862745,0.905061631,0.104899991,0.231660419,0.263322884,0.079937304,0.18338558,1.38E-05,1.36E-05,102,132,301,493,494,494,17,50,272,18.38,4,23.53,354,55.49,8.89,111,0.82,50,0,0
0,5,5,0,0,0.000875549,0,0.2,0.008956772,0.117948002,0.007836991,0,0.007836991,0,0,4,4,302,0,1,1,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
1,191,123,68,1.32E-05,0.002260484,104.6323529,0.917322372,0.108749361,0.233950308,0.299373041,0.106583072,0.192789969,1.32E-05,1.30E-05,162,132,301,493,494,494,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
0,11,4,7,0.000841523,0.000768256,28.85714286,0.611111111,0.070648216,0.111641381,0.017241379,0.010971787,0.006269592,0.000841523,0.000841523,4,9,301,493,494,494,264,15833,69432,22.8,5,1.89,407,63.79,1.18,26799.5,0.77,15833,525,0
0,3,3,0,0,0.000595297,0,0,0.767885533,0.004702194,0.004702194,0,0.004702194,0,0,3,3,3,0,1,1,14,131,182,71.98,1,7.14,43,6.74,19.63,25.5,0.28,131,0.4,0
1,191,123,68,1.32E-05,0.002260484,104.6323529,0.917322372,0.108749361,0.233950308,0.299373041,0.106583072,0.192789969,1.32E-05,1.30E-05,162,132,301,493,494,494,131,10373,17030,60.91,1,0.76,458,71.79,1.69,3328.5,0.39,10373,2.94,0
0,2,1,1,0.000743099,0.000662857,0,0,0,0.1163165,0.003134796,0.001567398,0.001567398,0.000743099,0.000743099,2,1,302,1,2,2,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
0,58,22,36,0.000116202,0.001669423,19.97222222,0.725641026,0.126166386,0.12127057,0.090909091,0.056426332,0.034482759,0.000116202,0.000116313,21,41,301,493,494,494,124,8763,15252,57.45,1,0.81,458,71.79,1.76,3244.5,0.43,8763,3.57,0
1,191,123,68,1.32E-05,0.002260484,104.6323529,0.917322372,0.108749361,0.233950308,0.299373041,0.106583072,0.192789969,1.32E-05,1.30E-05,162,132,301,493,494,494,3,2,6,33.33,1,33.33,68,10.66,65.38,2,0.67,2,0,0
0,2,1,1,0,0.003985802,1,0,0,0.002089864,0.003134796,0.001567398,0.001567398,0,0,1,2,2,1,2,2,5,20,20,100,1,20,271,42.48,38.33,0,0,20,0,0
0,1,1,0,0,0.000590279,0,0,0,0.066212588,0.001567398,0,0.001567398,0,0,1,1,302,0,1,1,2,1,2,50,1,50,23,3.61,85.19,0.5,0.5,1,0,0
1,348,123,225,0.001205132,0.002280133,48.8,0.486344373,0.040729279,0.233950308,0.545454545,0.352664577,0.192789969,0.001205132,0.001203638,2620,132,301,493,494,494,1,0,0,-1,1,100,158,24.76,100,0,-1,0,0,-1
0,3,0,3,0,0.00058708,7.666666667,0.333333333,0.035267349,0,0.004702194,0.004702194,0,0,0,2,3,0,494,495,495,131,10373,17030,60.91,1,0.76,458,71.79,1.69,3328.5,0.39,10373,2.94,0
1,191,123,68,1.32E-05,0.002260484,104.6323529,0.917322372,0.108749361,0.233950308,0.299373041,0.106583072,0.192789969,1.32E-05,1.30E-05,162,132,301,493,494,494,12,54,132,40.91,1,8.33,354,55.49,58.71,39,0.59,54,1.57,1
0,2,1,1,0.0002477,0.000594092,0,0,1,0.11185679,0.003134796,0.001567398,0.001567398,0.0002477,0.0002477,2,2,302,1,2,2,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
0,312,57,255,0.000555619,0.000896131,62.21176471,0.459762106,0.039138267,0.211321186,0.489028213,0.39968652,0.089341693,0.000555619,0.00062605,5201,132,301,493,494,494,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
1,168,117,51,1.38E-05,0.002609596,76.56862745,0.905061631,0.104899991,0.231660419,0.263322884,0.079937304,0.18338558,1.38E-05,1.36E-05,102,132,301,493,494,494,13,35,156,22.44,3,23.08,345,54.08,34.23,60.5,0.78,35,0,0
0,23,11,12,7.55E-05,0.002236919,10.75,0.956043956,0.734455011,0.088526078,0.036050157,0.018808777,0.017241379,7.55E-05,7.55E-05,2,18,316,27,28,28,35,752,1190,63.19,1,2.86,368,57.68,21.17,219,0.37,752,3.5,0
0,3,0,3,0,0.00058708,7,0.666666667,0.095634096,0,0.004702194,0.004702194,0,0,0,2,3,0,494,495,495,1,0,0,-1,1,100,262,41.07,100,0,-1,0,0,-1
0,1,1,0,0,0.003097386,0,0,0,0.172588649,0.001567398,0,0.001567398,0,0,1,1,331,0,1,1,1,0,0,-1,1,100,181,28.37,100,0,-1,0,0,-1
1,168,117,51,1.38E-05,0.002609596,76.56862745,0.905061631,0.104899991,0.231660419,0.263322884,0.079937304,0.18338558,1.38E-05,1.36E-05,102,132,301,493,494,494,124,8763,15252,57.45,1,0.81,458,71.79,1.76,3244.5,0.43,8763,3.57,0
0,2,2,0,0,0.000631258,0,1,0.023090586,0.093779483,0.003134796,0,0.003134796,0,0,1,2,306,0,1,1,32,704,992,70.97,1,3.13,381,59.72,22.56,144,0.29,704,1.04,0
0,5,5,0,0,0.000631273,0,0.5,0.638203669,0.167392246,0.007836991,0,0.007836991,0,0,3,5,302,0,1,1,1,0,0,-1,1,100,14,2.19,100,0,-1,0,0,-1
0,4,0,4,0,0.00058708,1.25,0.5,0.789473684,0,0.006269592,0.006269592,0,0,0,3,4,0,6,7,7,278,22233,77006,28.87,1,0.36,459,71.94,1.13,27386.5,0.71,22233,483.89,0
0,140,0,140,0,0.00058708,30.81428571,0.216649538,0.054718577,0,0.219435737,0.219435737,0,0,0,344,83,0,499,500,500,8,12,56,21.43,1,12.5,90,14.11,35.71,22,0.79,12,0,0
1,4,4,0,0,0.001755137,0,0.333333333,0.0625,0.006530825,0.006269592,0,0.006269592,0,0,2,3,5,0,1,1,1,0,0,-1,1,100,19,2.98,100,0,-1,0,0,-1
0,5,2,3,0,0.003023498,2.333333333,1,1,0.003526646,0.007836991,0.004702194,0.003134796,0,0,1,4,3,3,4,4,124,8763,15252,57.45,1,0.81,458,71.79,1.76,3244.5,0.43,8763,3.57,0
0,53,29,24,0.020569332,0.005959188,7.375,0.278205128,0.039061456,0.106981618,0.0830721,0.037617555,0.045454545,0.020569332,0.020569332,10,18,316,27,28,28,124,7219,15252,47.33,2,1.61,443,69.44,2.18,4016.5,0.53,7219,0,0
1,81,81,0,0,0.001013429,0,0.562654321,0.251385309,0.223826826,0.126959248,0,0.126959248,0,0,63,81,307,0,1,1,5,7,20,35,1,20,10,1.57,41.67,6.5,0.65,7,0.5,2
0,3,3,0,0,0.000670923,0,1,0.085714286,0.118436602,0.004702194,0,0.004702194,0,0,1,3,302,0,1,1,124,8763,15252,57.45,1,0.81,458,71.79,1.76,3244.5,0.43,8763,3.57,0
0,10,8,2,0.000231057,0.00076821,2.5,0.911111111,0.010130195,0.173697422,0.015673981,0.003134796,0.012539185,0.000231057,0.000198019,2,10,302,6,7,7,14,131,182,71.98,1,7.14,43,6.74,19.63,25.5,0.28,131,0.4,0
0,10,3,7,0,0.003266897,3.428571429,0.642857143,1,0.091818742,0.015673981,0.010971787,0.004702194,0,0,5,6,324,7,8,8,36,776,1260,61.59,1,2.78,381,59.72,21.44,242,0.38,776,2.35,0
0,1,1,0,0,0.000631312,0,0,0,0.097048865,0.001567398,0,0.001567398,0,0,1,1,302,0,1,1,24,149,552,26.99,2,8.33,405,63.48,29.48,201.5,0.73,149,36.9,6
0,24,12,12,7.92E-05,0.002553937,10.75,0.956043956,0.734455011,0.088576178,0.037617555,0.018808777,0.018808777,7.92E-05,7.92E-05,2,18,316,27,28,28,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
0,3,0,3,0,0.00058708,1.333333333,0,0.025,0,0.004702194,0.004702194,0,0,0,3,2,0,7,8,8,3,2,6,33.33,1,33.33,46,7.21,76.67,2,0.67,2,0,0
1,200,71,129,2.54E-05,0.001022291,99.11627907,0.804229566,0.081623757,0.215489889,0.313479624,0.202194357,0.111285266,2.54E-05,2.76E-05,350,132,301,493,494,494,124,8763,15252,57.45,1,0.81,458,71.79,1.76,3244.5,0.43,8763,3.57,0
1,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,33,727,1056,68.84,1,3.03,381,59.72,22.23,164.5,0.31,727,6.7,0
1,191,123,68,1.32E-05,0.002260484,104.6323529,0.917322372,0.108749361,0.233950308,0.299373041,0.106583072,0.192789969,1.32E-05,1.30E-05,162,132,301,493,494,494,4,11,12,91.67,1,25,306,47.96,38.39,0.5,0.08,11,0,0
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,13,67,156,42.95,1,7.69,379,59.4,18.13,44.5,0.57,67,0,0
0,2,1,1,0,0.004456187,1,0,0,0.008245877,0.003134796,0.001567398,0.001567398,0,0,1,2,11,1,2,2,83,2394,6806,35.17,3,3.61,487,76.33,2.42,2206,0.65,2394,0,0
0,2,2,0,0,0.000648668,0,1,0.00309119,0.004898119,0.003134796,0,0.003134796,0,0,1,2,5,0,1,1,124,8763,15252,57.45,1,0.81,458,71.79,1.76,3244.5,0.43,8763,3.57,0
1,91,79,12,1.15E-05,0.001155189,129.5,0.775960987,0.15256859,0.218137998,0.142633229,0.018808777,0.123824451,1.15E-05,1.10E-05,74,89,301,493,494,494,14,41,182,22.53,1,7.14,429,67.24,44.83,70.5,0.77,41,0,0
0,2,1,1,0,0.000628673,0,1,0.01369863,0.001567398,0.003134796,0.001567398,0.001567398,0,0,1,2,1,1,2,2,5,7,20,35,2,40,21,3.29,60,6.5,0.65,7,3,15
0,83,83,0,0,0.001025808,0,0.536585366,0.182792568,0.227620501,0.130094044,0,0.130094044,0,0,66,83,307,0,1,1,12,49,132,37.12,1,8.33,188,29.47,63.73,41.5,0.63,49,4.83,3
